Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
HG1433_PATCH	ENSG00000268966	51139511	51208661	RP11-348F1.2
HG1433_PATCH	ENSG00000268980	53275144	53429752	HUWE1
HG1433_PATCH	ENSG00000269003	51075231	51080525	NUDT10
HG1433_PATCH	ENSG00000269004	53502026	53502204	RP11-272G22.1
HG1433_PATCH	ENSG00000269024	53080783	53080973	RP6-29D12.3
HG1433_PATCH	ENSG00000269052	52605528	52611068	XAGE3
HG1433_PATCH	ENSG00000269076	52112030	52118680	XAGE2B
HG1433_PATCH	ENSG00000269088	51646338	51646850	RP11-234P3.2
HG1433_PATCH	ENSG00000269098	52873481	52873541	RNU7-37P
HG1433_PATCH	ENSG00000269128	52544400	52544529	RP13-77O11.12
HG1433_PATCH	ENSG00000269141	51245090	51254005	RP11-56H2.2
HG1433_PATCH	ENSG00000269143	54086546	54086652	RNU6-434P
HG1433_PATCH	ENSG00000269160	53807845	53807966	U3
HG1433_PATCH	ENSG00000269164	53065990	53066822	RP6-29D12.4
HG1433_PATCH	ENSG00000269203	51233011	51239596	NUDT11
HG1433_PATCH	ENSG00000269233	53229672	53229771	AC233728.1
HG1433_PATCH	ENSG00000269239	52856018	52856274	RP11-236P24.1
HG1433_PATCH	ENSG00000269249	52555204	52561301	XAGE5
HG1433_PATCH	ENSG00000269252	52408231	52408347	RNA5SP504
HG1433_PATCH	ENSG00000269265	53165690	53174111	RIBC1
HG1433_PATCH	ENSG00000269281	52513808	52514078	RP13-77O11.7
HG1433_PATCH	ENSG00000269362	51664864	51665499	IPO7P1
HG1433_PATCH	ENSG00000269370	53299223	53299341	MIR98
HG1433_PATCH	ENSG00000269384	53117149	53165728	SMC1A
HG1433_PATCH	ENSG00000269413	50838844	50914400	RP11-104D21.3
HG1433_PATCH	ENSG00000269426	50648438	50648866	H3F3AP5
HG1433_PATCH	ENSG00000269438	49967364	50094910	CCNB3
HG1433_PATCH	ENSG00000269448	51149915	51151835	CXorf67
HG1433_PATCH	ENSG00000269462	52955408	52957679	KDM5C-IT1
HG1433_PATCH	ENSG00000269479	50653784	50659607	BMP15
HG1433_PATCH	ENSG00000269511	53935823	54101642	WNK3
HG1433_PATCH	ENSG00000269527	51722223	51723012	TPMTP3
HG1433_PATCH	ENSG00000269530	52341494	52346289	SSXP4
HG1433_PATCH	ENSG00000269544	52349532	52354758	SSXP1
HG1433_PATCH	ENSG00000269607	51361109	51361594	CENPVP3
HG1433_PATCH	ENSG00000269643	52886034	52886117	AL139396.2
HG1433_PATCH	ENSG00000269644	50905864	50906677	RP13-346H10.2
HG1433_PATCH	ENSG00000269669	50674114	50674548	HMGB1P15
HG1433_PATCH	ENSG00000269710	51927823	51935266	AC245177.1
HG1433_PATCH	ENSG00000269712	50392641	50392740	RNU6-935P
HG1433_PATCH	ENSG00000269726	52326989	52329312	RP11-552J9.1
HG1433_PATCH	ENSG00000269734	53067562	53067674	Y_RNA
HG1433_PATCH	ENSG00000269735	50388118	50388209	AL121865.2
HG1433_PATCH	ENSG00000269762	52836710	52837858	RP11-236P24.3
HG1433_PATCH	ENSG00000269780	52355656	52356523	RP11-552J9.6
HG1433_PATCH	ENSG00000269805	52238668	52243812	XAGE1A
HG1433_PATCH	ENSG00000269816	52934321	52968422	KDM5C
HG1433_PATCH	ENSG00000269819	52575704	52576899	EIF4A2P4
HG1433_PATCH	ENSG00000269844	53083986	53084505	RP6-29D12.2
HG1433_PATCH	ENSG00000269868	52465319	52465525	RP11-552J9.14
HG1433_PATCH	ENSG00000270278	52808053	52808548	RP1-290F12.3
HG1433_PATCH	ENSG00000271073	52912097	52913914	RP11-258C19.7
HG1433_PATCH	ENSG00000272242	52885832	52886913	ACTG1P10
HG1433_PATCH	ENSG00000272246	51942840	51946226	AC245177.2
HG1434_PATCH	ENSG00000268305	113187414	113187626	U3
HG1434_PATCH	ENSG00000268911	113260260	113260329	SNORD30
HG1434_PATCH	ENSG00000268918	112765709	112766221	RP5-1170D6.1
HG1434_PATCH	ENSG00000269508	113219570	113219860	RN7SL93P
HG1434_PATCH	ENSG00000269674	112859527	113181445	RP5-964N17.1
HG1434_PATCH	ENSG00000269756	113193144	113193309	RNU1-57P
HG1434_PATCH	ENSG00000271703	113125817	113126894	QTRT1P1
HG1435_PATCH	ENSG00000268420	45589997	45590933	RP6-99M1.1
HG1435_PATCH	ENSG00000268513	45752157	45752224	SNORD77
HG1435_PATCH	ENSG00000268666	45606260	45606369	MIR222
HG1435_PATCH	ENSG00000269029	45772363	45773116	RP5-1158E12.2
HG1435_PATCH	ENSG00000269317	45605402	45605511	MIR221
HG1435_PATCH	ENSG00000269675	45772512	45776285	RP5-1158E12.1
HG1435_PATCH	ENSG00000270080	45604456	45629519	RP6-99M1.2
HG1435_PATCH	ENSG00000270089	45624017	45624544	RP6-99M1.3
HG1436_HG1432_PATCH	ENSG00000267823	48752846	48757542	TIMM17B
HG1436_HG1432_PATCH	ENSG00000267829	48820777	48830968	KCND1
HG1436_HG1432_PATCH	ENSG00000267841	48645953	48653708	GATA1
HG1436_HG1432_PATCH	ENSG00000267843	48449441	48464592	WDR13
HG1436_HG1432_PATCH	ENSG00000267878	48772581	48778423	PIM2
HG1436_HG1432_PATCH	ENSG00000267887	48306292	48308278	AF196972.4
HG1436_HG1432_PATCH	ENSG00000267912	48535995	48550826	WAS
HG1436_HG1432_PATCH	ENSG00000267929	48762581	48771357	SLC35A2
HG1436_HG1432_PATCH	ENSG00000267933	47941166	47941269	snoU13
HG1436_HG1432_PATCH	ENSG00000267983	48781427	48817785	OTUD5
HG1436_HG1432_PATCH	ENSG00000267997	49093355	49093900	HSPB1P2
HG1436_HG1432_PATCH	ENSG00000267999	48056620	48058830	RP11-552E4.2
HG1436_HG1432_PATCH	ENSG00000268004	49441899	49442748	VDAC1P2
HG1436_HG1432_PATCH	ENSG00000268009	48242915	48252742	SSX4
HG1436_HG1432_PATCH	ENSG00000268016	49360732	49368048	GAGE12E
HG1436_HG1432_PATCH	ENSG00000268022	48166168	48168454	RP11-344N17.6
HG1436_HG1432_PATCH	ENSG00000268033	48818578	48818681	RNU6-722P
HG1436_HG1432_PATCH	ENSG00000268057	49812547	49812637	MIR532
HG1436_HG1432_PATCH	ENSG00000268073	48421101	48421200	snoU13
HG1436_HG1432_PATCH	ENSG00000268082	47995057	47995558	RP11-38O23.3
HG1436_HG1432_PATCH	ENSG00000268090	49638659	49643372	PAGE4
HG1436_HG1432_PATCH	ENSG00000268092	48037130	48037422	RP11-38O23.7
HG1436_HG1432_PATCH	ENSG00000268118	48104293	48105144	RP11-552E4.5
HG1436_HG1432_PATCH	ENSG00000268124	48136103	48136977	RP11-344N17.3
HG1436_HG1432_PATCH	ENSG00000268138	48368361	48380213	PORCN
HG1436_HG1432_PATCH	ENSG00000268139	49034953	49045768	PRICKLE3
HG1436_HG1432_PATCH	ENSG00000268142	48757311	48762542	PQBP1
HG1436_HG1432_PATCH	ENSG00000268185	49474243	49478079	SALL1P1
HG1436_HG1432_PATCH	ENSG00000268197	48292600	48301018	AF196972.3
HG1436_HG1432_PATCH	ENSG00000268253	49062641	49062727	AC232271.1
HG1436_HG1432_PATCH	ENSG00000268256	48045619	48056162	SSX5
HG1436_HG1432_PATCH	ENSG00000268260	47863735	47869128	SPACA5
HG1436_HG1432_PATCH	ENSG00000268263	48013379	48013473	RNU6-707P
HG1436_HG1432_PATCH	ENSG00000268264	50012112	50159099	CCNB3
HG1436_HG1432_PATCH	ENSG00000268353	49047215	49059658	SYP
HG1436_HG1432_PATCH	ENSG00000268382	49058365	49061853	SYP-AS1
HG1436_HG1432_PATCH	ENSG00000268393	47990056	47992012	SPACA5B
HG1436_HG1432_PATCH	ENSG00000268394	48380557	48388115	EBP
HG1436_HG1432_PATCH	ENSG00000268418	48799391	48800207	AC233300.1
HG1436_HG1432_PATCH	ENSG00000268425	49721019	49721761	AF238380.8
HG1436_HG1432_PATCH	ENSG00000268426	48688272	48689537	ERAS
HG1436_HG1432_PATCH	ENSG00000268481	49965558	49965770	PYY3
HG1436_HG1432_PATCH	ENSG00000268487	48495564	48496534	VN1R110P
HG1436_HG1432_PATCH	ENSG00000268489	48433848	48438465	RBM3
HG1436_HG1432_PATCH	ENSG00000268501	49094866	49109925	CCDC22
HG1436_HG1432_PATCH	ENSG00000268524	49339268	49339384	GAGE12B
HG1436_HG1432_PATCH	ENSG00000268546	48114716	48126843	SSX1
HG1436_HG1432_PATCH	ENSG00000268596	49818363	49818427	MIR362
HG1436_HG1432_PATCH	ENSG00000268610	48065657	48065773	RNA5SP503
HG1436_HG1432_PATCH	ENSG00000268611	48282741	48282867	AF196972.10
HG1436_HG1432_PATCH	ENSG00000268619	48439173	48440556	RP11-1148L6.5
HG1436_HG1432_PATCH	ENSG00000268625	47657325	47664188	WASF4P
HG1436_HG1432_PATCH	ENSG00000268646	48690493	48695033	PCSK1N
HG1436_HG1432_PATCH	ENSG00000268675	48972795	48983200	GPKOW
HG1436_HG1432_PATCH	ENSG00000268679	48836322	48861663	AC233294.1
HG1436_HG1432_PATCH	ENSG00000268712	48621149	48633047	GLOD5
HG1436_HG1432_PATCH	ENSG00000268740	48554953	48568411	SUV39H1
HG1436_HG1432_PATCH	ENSG00000268771	48442492	48442738	MRPL32P1
HG1436_HG1432_PATCH	ENSG00000268786	48432493	48434286	AC115618.2
HG1436_HG1432_PATCH	ENSG00000268787	49754735	49754841	RNU6-421P
HG1436_HG1432_PATCH	ENSG00000268793	48181748	48186082	SSXP9
HG1436_HG1432_PATCH	ENSG00000268795	49816055	49816137	AC231645.1
HG1436_HG1432_PATCH	ENSG00000268840	48941427	48941564	RNU4-52P
HG1436_HG1432_PATCH	ENSG00000268868	49686123	49688640	USP27X-AS1
HG1436_HG1432_PATCH	ENSG00000268917	48216524	48218894	RP11-344N17.9
HG1436_HG1432_PATCH	ENSG00000268921	47636226	47638096	RP3-393P12.1
HG1436_HG1432_PATCH	ENSG00000268937	48635392	48636369	AC115617.2
HG1436_HG1432_PATCH	ENSG00000268952	48193074	48193838	RP11-344N17.8
HG1436_HG1432_PATCH	ENSG00000268962	48088232	48088358	RP11-552E4.4
HG1436_HG1432_PATCH	ENSG00000269002	49109835	49124225	FOXP3
HG1436_HG1432_PATCH	ENSG00000269016	49398928	49406226	GAGE2A
HG1436_HG1432_PATCH	ENSG00000269030	49163068	49179243	GAGE10
HG1436_HG1432_PATCH	ENSG00000269033	49822640	49822736	MIR660
HG1436_HG1432_PATCH	ENSG00000269034	49031325	49034638	PLP2
HG1436_HG1432_PATCH	ENSG00000269039	49980596	49980696	Y_RNA
HG1436_HG1432_PATCH	ENSG00000269057	49064462	49092770	CACNA1F
HG1436_HG1432_PATCH	ENSG00000269090	48365922	48368237	AF196972.9
HG1436_HG1432_PATCH	ENSG00000269101	48660776	48684381	HDAC6
HG1436_HG1432_PATCH	ENSG00000269122	48205827	48216106	SSX3
HG1436_HG1432_PATCH	ENSG00000269123	47700362	47701101	RPL7P57
HG1436_HG1432_PATCH	ENSG00000269144	48231304	48231494	RP11-344N17.13
HG1436_HG1432_PATCH	ENSG00000269149	49181456	49188783	GAGE12J
HG1436_HG1432_PATCH	ENSG00000269152	48636364	48636470	RNU6-29P
HG1436_HG1432_PATCH	ENSG00000269240	49732014	49908634	CLCN5
HG1436_HG1432_PATCH	ENSG00000269285	50000162	50010412	AKAP4
HG1436_HG1432_PATCH	ENSG00000269287	48013267	48015340	RP11-38O23.4
HG1436_HG1432_PATCH	ENSG00000269306	48156215	48165578	SSX9
HG1436_HG1432_PATCH	ENSG00000269310	49820070	49820148	MIR500B
HG1436_HG1432_PATCH	ENSG00000269313	49022242	49026896	AC231657.1
HG1436_HG1432_PATCH	ENSG00000269334	47834250	47863377	ZNF182
HG1436_HG1432_PATCH	ENSG00000269389	48931125	48939286	AF196779.12
HG1436_HG1432_PATCH	ENSG00000269454	48583854	48583960	RNU6-1056P
HG1436_HG1432_PATCH	ENSG00000269470	49012050	49012341	RN7SL262P
HG1436_HG1432_PATCH	ENSG00000269491	48866958	48867265	RN7SL139P
HG1436_HG1432_PATCH	ENSG00000269499	48398856	48422008	TBC1D25
HG1436_HG1432_PATCH	ENSG00000269561	48134303	48134446	RP11-344N17.2
HG1436_HG1432_PATCH	ENSG00000269567	48072190	48077409	RP11-552E4.3
HG1436_HG1432_PATCH	ENSG00000269568	49812902	49812987	MIR188
HG1436_HG1432_PATCH	ENSG00000269587	48317944	48329576	SLC38A5
HG1436_HG1432_PATCH	ENSG00000269594	47696301	47861960	ZNF81
HG1436_HG1432_PATCH	ENSG00000269626	48558362	48596562	AF196970.3
HG1436_HG1432_PATCH	ENSG00000269632	48015766	48025749	SSXP3
HG1436_HG1432_PATCH	ENSG00000269649	47842755	47931057	ZNF630
HG1436_HG1432_PATCH	ENSG00000269663	49408424	49417935	GAGE1
HG1436_HG1432_PATCH	ENSG00000269673	47967381	47980085	SSX6
HG1436_HG1432_PATCH	ENSG00000269683	48138822	48141191	RP11-344N17.11
HG1436_HG1432_PATCH	ENSG00000269698	48931125	48960569	WDR45
HG1436_HG1432_PATCH	ENSG00000269748	48888130	48902885	TFE3
HG1436_HG1432_PATCH	ENSG00000269791	48261481	48271309	SSX4
HG1436_HG1432_PATCH	ENSG00000269824	47695352	47696192	AL022578.1
HG1436_HG1432_PATCH	ENSG00000269840	49496849	49505392	PAGE1
HG1436_HG1432_PATCH	ENSG00000269870	49129242	49160849	PPP1R3F
HG1436_HG1432_PATCH	ENSG00000269875	48335552	48345763	FTSJ1
HG1436_HG1432_PATCH	ENSG00000270129	49132453	49135167	LL0XNC01-7P3.1
HG1436_HG1432_PATCH	ENSG00000270245	49819121	49819204	MIR501
HG1436_HG1432_PATCH	ENSG00000270290	49341610	49348937	GAGE12C
HG1436_HG1432_PATCH	ENSG00000270603	48196298	48196568	RP11-344N17.15
HG1436_HG1432_PATCH	ENSG00000270928	49370275	49377604	GAGE12F
HG1436_HG1432_PATCH	ENSG00000271104	49817830	49817913	MIR500A
HG1436_HG1432_PATCH	ENSG00000271354	49389382	49396700	GAGE12H
HG1436_HG1432_PATCH	ENSG00000271467	49379833	49387153	GAGE12G
HG1436_HG1432_PATCH	ENSG00000271641	49351166	49358493	GAGE12D
HG1436_HG1432_PATCH	ENSG00000271891	49823997	49824082	MIR502
HG1436_HG1432_PATCH	ENSG00000272067	48912971	48927863	CCDC120
HG1437_PATCH	ENSG00000267975	62986345	62986870	BTF3P8
HG1437_PATCH	ENSG00000268023	62518717	62519143	CBX1P1
HG1437_PATCH	ENSG00000268042	62562697	62780541	RP11-357C3.3
HG1437_PATCH	ENSG00000268229	62854437	63005016	ARHGEF9
HG1437_PATCH	ENSG00000268443	62889666	62890972	ARHGEF9-IT1
HG1437_PATCH	ENSG00000268755	62569116	62571648	SPIN4-AS1
HG1437_PATCH	ENSG00000268762	62566698	62570814	SPIN4
HG1437_PATCH	ENSG00000269724	63005472	63005557	MIR1468
HG1438_PATCH	ENSG00000267891	72223363	72225562	PABPC1L2B
HG1438_PATCH	ENSG00000268035	72345887	72347930	NAP1L6
HG1438_PATCH	ENSG00000268086	71880320	71880569	RP1-172N19.3
HG1438_PATCH	ENSG00000268143	72027275	72028060	RP11-69A21.2
HG1438_PATCH	ENSG00000268159	71996859	72068652	DMRTC1B
HG1438_PATCH	ENSG00000268304	71596829	71597019	RNU2-68P
HG1438_PATCH	ENSG00000268356	71947827	71948671	RP1-172N19.4
HG1438_PATCH	ENSG00000268498	71549366	71792953	HDAC8
HG1438_PATCH	ENSG00000268574	72297126	72299362	PABPC1L2A
HG1438_PATCH	ENSG00000268579	71798664	71934169	PHKA1
HG1438_PATCH	ENSG00000268881	72300017	72304485	RP11-493K23.4
HG1438_PATCH	ENSG00000268994	72001715	72002510	RP1-172N19.1
HG1438_PATCH	ENSG00000269245	71960556	71960719	RNU1-112P
HG1438_PATCH	ENSG00000269401	72218238	72222706	RP11-493K23.1
HG1438_PATCH	ENSG00000269502	72091875	72097714	DMRTC1
HG1438_PATCH	ENSG00000269689	71945973	71946187	U3
HG1438_PATCH	ENSG00000269878	71908800	71932198	PHKA1-AS1
HG1438_PATCH	ENSG00000270004	71997458	71998947	FAM226A
HG1439_PATCH	ENSG00000267817	100698695	100699091	RP1-164F3.8
HG1439_PATCH	ENSG00000267832	100592713	100593277	NANOGNBP3
HG1439_PATCH	ENSG00000267853	100882855	100883505	RP4-545K15.5
HG1439_PATCH	ENSG00000268151	100910268	100914878	ARMCX2
HG1439_PATCH	ENSG00000268198	100938767	100939436	GHc-602D8.2
HG1439_PATCH	ENSG00000268213	100870107	100872988	ARMCX6
HG1439_PATCH	ENSG00000268249	100600649	100604184	TIMM8A
HG1439_PATCH	ENSG00000268415	100682381	100682483	AL035422.2
HG1439_PATCH	ENSG00000268497	100877970	100879151	ARMCX3-AS1
HG1439_PATCH	ENSG00000268633	100792472	100794263	RP3-514P16.1
HG1439_PATCH	ENSG00000268642	100663283	100669121	HNRNPH2
HG1439_PATCH	ENSG00000268722	100673275	100788446	ARMCX4
HG1439_PATCH	ENSG00000268815	100652791	100662913	GLA
HG1439_PATCH	ENSG00000268820	100594905	100595922	RPL21P132
HG1439_PATCH	ENSG00000268897	100604435	100641183	BTK
HG1439_PATCH	ENSG00000268935	100852497	100853658	RP4-545K15.3
HG1439_PATCH	ENSG00000269173	100877784	100882830	ARMCX3
HG1439_PATCH	ENSG00000269229	100580392	100580498	RNU6-934P
HG1439_PATCH	ENSG00000269258	100888993	100889099	RNU6-30P
HG1439_PATCH	ENSG00000269315	100645812	100651105	RPL36A
HG1439_PATCH	ENSG00000269341	100946567	100946672	RNU6-587P
HG1439_PATCH	ENSG00000269719	100645999	100667285	RPL36A-HNRNPH2
HG1439_PATCH	ENSG00000269801	100805518	100809687	ARMCX1
HG1440_PATCH	ENSG00000268029	101715291	101726784	TCP11X2
HG1440_PATCH	ENSG00000268235	101470273	101481763	AC234791.1
HG1440_PATCH	ENSG00000268294	101680400	101683046	RP11-353J17.3
HG1440_PATCH	ENSG00000268368	101768648	101771756	TMSB15A
HG1440_PATCH	ENSG00000268377	101395448	101397942	TCEAL6
HG1440_PATCH	ENSG00000269405	101502072	101581691	NXF2
HG1440_PATCH	ENSG00000269437	101615368	101694980	NXF2
HG1440_PATCH	ENSG00000269503	101408680	101411029	BEX5
HG1440_PATCH	ENSG00000269817	101428072	101439993	TCP11X3P
HG1441_PATCH	ENSG00000267820	103230754	103231249	LL0XNC01-240C2.1
HG1441_PATCH	ENSG00000268176	103367060	103370771	ZCCHC18
HG1441_PATCH	ENSG00000268259	103504967	103509862	ESX1
HG1441_PATCH	ENSG00000268381	103266076	103268616	H2BFWT
HG1441_PATCH	ENSG00000268558	103159251	103159683	RP11-370B6.1
HG1441_PATCH	ENSG00000268570	103421549	103450831	FAM199X
HG1441_PATCH	ENSG00000268667	103217580	103221224	TMSB15B
HG1441_PATCH	ENSG00000269065	103183028	103183946	LL0XNC01-116E7.4
HG1441_PATCH	ENSG00000269226	103327497	103331141	TMSB15B
HG1441_PATCH	ENSG00000269518	103331501	103331983	AC234783.1
HG1441_PATCH	ENSG00000269625	103216738	103217220	DPPA3P1
HG1441_PATCH	ENSG00000269685	103268626	103297383	H2BFM
HG1441_PATCH	ENSG00000269743	103354144	103411956	SLC25A53
HG1441_PATCH	ENSG00000269822	103165234	103166281	LL0XNC01-116E7.1
HG1442_PATCH	ENSG00000267960	119205846	119211705	RHOXF2B
HG1442_PATCH	ENSG00000268349	119243016	119249900	RHOXF1
HG1442_PATCH	ENSG00000268370	119407090	119407489	RP11-45J1.1
HG1442_PATCH	ENSG00000268542	119336024	119336711	RP3-525N14.2
HG1442_PATCH	ENSG00000268748	119170199	119280817	RP4-755D9.1
HG1442_PATCH	ENSG00000268760	119392613	119445519	TMEM255A
HG1442_PATCH	ENSG00000268919	119292524	119298002	RHOXF2
HG1442_PATCH	ENSG00000269105	119251605	119253663	GS1-421I3.4
HG1442_PATCH	ENSG00000269286	119144681	119149507	GS1-421I3.2
HG1442_PATCH	ENSG00000269500	119344424	119346643	EEF1A1P30
HG1442_PATCH	ENSG00000269603	119384715	119392361	ZBTB33
HG1443_HG1444_PATCH	ENSG00000267899	134566989	134572663	CROCCP1
HG1443_HG1444_PATCH	ENSG00000267962	134340591	134340676	AC234771.1
HG1443_HG1444_PATCH	ENSG00000268002	134654112	134654703	DDX26B-AS1
HG1443_HG1444_PATCH	ENSG00000268233	134885148	134886612	RP13-36C9.5
HG1443_HG1444_PATCH	ENSG00000268345	134717680	134719189	RP11-432N13.2
HG1443_HG1444_PATCH	ENSG00000268419	134555972	134562103	LINC00086
HG1443_HG1444_PATCH	ENSG00000268449	134864762	134866226	RP13-36C9.4
HG1443_HG1444_PATCH	ENSG00000268511	134209166	134210627	NCLP2
HG1443_HG1444_PATCH	ENSG00000268514	134269179	134269800	RP11-85L21.5
HG1443_HG1444_PATCH	ENSG00000268559	134193715	134257982	RP11-85L21.4
HG1443_HG1444_PATCH	ENSG00000268600	134335761	134349262	RP13-210D15.1
HG1443_HG1444_PATCH	ENSG00000268630	134654688	134716539	DDX26B
HG1443_HG1444_PATCH	ENSG00000268695	134290566	134305428	CT55
HG1443_HG1444_PATCH	ENSG00000268807	135211873	135212660	GAPDHP67
HG1443_HG1444_PATCH	ENSG00000268824	134257269	134257634	RP11-85L21.6
HG1443_HG1444_PATCH	ENSG00000268825	134807620	134820180	RP11-432N13.4
HG1443_HG1444_PATCH	ENSG00000268848	134314285	134328709	RP13-565O16.2
HG1443_HG1444_PATCH	ENSG00000268880	134702596	134702695	AL391380.2
HG1443_HG1444_PATCH	ENSG00000268893	135231864	135232377	RP11-274K13.5
HG1443_HG1444_PATCH	ENSG00000268940	134847482	134857255	CT45A1
HG1443_HG1444_PATCH	ENSG00000269017	135076507	135081168	RP11-97N5.2
HG1443_HG1444_PATCH	ENSG00000269036	135119468	135181293	SLC9A6
HG1443_HG1444_PATCH	ENSG00000269096	134893822	134971309	CT45A3
HG1443_HG1444_PATCH	ENSG00000269156	134257270	134257630	AC234771.2
HG1443_HG1444_PATCH	ENSG00000269162	134382950	134478116	ZNF75D
HG1443_HG1444_PATCH	ENSG00000269184	134253087	134253195	AC234771.3
HG1443_HG1444_PATCH	ENSG00000269231	135096099	135108092	MMGT1
HG1443_HG1444_PATCH	ENSG00000269251	134732956	134749460	RP11-432N13.3
HG1443_HG1444_PATCH	ENSG00000269260	134562197	134562314	RNA5SP515
HG1443_HG1444_PATCH	ENSG00000269263	134252985	134254556	LINC00633
HG1443_HG1444_PATCH	ENSG00000269327	134478825	134497181	ZNF449
HG1443_HG1444_PATCH	ENSG00000269442	134386606	134387613	RP13-210D15.4
HG1443_HG1444_PATCH	ENSG00000269536	134530458	134531793	RP11-265D19.6
HG1443_HG1444_PATCH	ENSG00000269586	134962963	135019384	CT45A5
HG1443_HG1444_PATCH	ENSG00000269631	134229058	134232664	LINC00087
HG1443_HG1444_PATCH	ENSG00000269820	135023245	135047090	SAGE1
HG1443_HG1444_PATCH	ENSG00000269833	134370823	134371378	RP13-210D15.6
HG1443_HG1444_PATCH	ENSG00000270946	134997808	135002098	AC240441.1
HG1443_HG1444_PATCH	ENSG00000271449	134928421	134984823	AC240441.2
HG1443_HG1444_PATCH	ENSG00000271476	134598358	134599513	RP11-265D19.7
HG1453_PATCH	ENSG00000267856	140220643	140221339	RP3-507I15.1
HG1453_PATCH	ENSG00000268239	140671600	140672937	SPANXA2
HG1453_PATCH	ENSG00000268245	140343284	140346378	RBMX2P2
HG1453_PATCH	ENSG00000268676	140008337	140008384	MIR320D2
HG1453_PATCH	ENSG00000268691	140257914	140259290	LDOC1
HG1453_PATCH	ENSG00000269060	140255400	140255753	RP3-507I15.2
HG1453_PATCH	ENSG00000269063	140665839	140667176	SPANXA1
HG1453_PATCH	ENSG00000269108	140462988	140463272	GS1-164F24.1
HG1453_PATCH	ENSG00000269309	140323628	140324661	SPANXC
HG1453_PATCH	ENSG00000269485	140708029	140708898	RP1-171K16.5
HG1453_PATCH	ENSG00000269617	140200195	140200301	RNU6-3P
HG1453_PATCH	ENSG00000269658	140013903	140079613	RP11-298A8.2
HG1453_PATCH	ENSG00000269838	140779576	140780904	SPANXD
HG1453_PATCH	ENSG00000269853	140084756	140085871	SPANXB1
HG1458_PATCH	ENSG00000267851	142533994	142534123	AC239395.1
HG1458_PATCH	ENSG00000267921	143396918	143397479	RRM2P4
HG1458_PATCH	ENSG00000267967	142520828	142521744	MTND1P33
HG1458_PATCH	ENSG00000268490	142596521	142605261	SPANXN3
HG1458_PATCH	ENSG00000268526	142764939	142766148	HNRNPH1P2
HG1458_PATCH	ENSG00000268718	143396620	143396866	RP1-169P22.2
HG1458_PATCH	ENSG00000268988	142799741	142809209	SPANXN2
HG1458_PATCH	ENSG00000269158	142715914	142722992	SLITRK4
HG1458_PATCH	ENSG00000269247	142372763	142604589	GS1-256O22.5
HG1458_PATCH	ENSG00000269268	142845523	142915919	RP3-526F5.2
HG1458_PATCH	ENSG00000269299	142431762	142432371	PGBD4P6
HG1458_PATCH	ENSG00000269569	142894177	142894519	RP11-29O6.2
HG1458_PATCH	ENSG00000269864	142522303	142523066	RP5-1189K21.2
HG1459_PATCH	ENSG00000267816	148558712	148615657	IDS
HG1459_PATCH	ENSG00000267821	150075223	150075813	RPL19P21
HG1459_PATCH	ENSG00000267826	148412623	148412683	RNU7-98P
HG1459_PATCH	ENSG00000267936	146331866	146331945	MIR514B
HG1459_PATCH	ENSG00000267953	145082768	145082846	MIR891B
HG1459_PATCH	ENSG00000267971	145078913	145078989	MIR892B
HG1459_PATCH	ENSG00000267978	148663377	148669190	MAGEA9
HG1459_PATCH	ENSG00000268008	145701312	145702299	RP1-203P18.1
HG1459_PATCH	ENSG00000268010	148850619	148853090	TMEM185AP1
HG1459_PATCH	ENSG00000268063	149983843	149983958	U3
HG1459_PATCH	ENSG00000268096	148889936	148890877	MAGEA7P
HG1459_PATCH	ENSG00000268097	146271419	146271502	MIR513C
HG1459_PATCH	ENSG00000268099	149011384	149012420	XX-FW81066F1.2
HG1459_PATCH	ENSG00000268102	146312699	146312792	MIR507
HG1459_PATCH	ENSG00000268103	146993666	147032842	FMR1
HG1459_PATCH	ENSG00000268106	146363658	146363745	MIR514A2
HG1459_PATCH	ENSG00000268115	148839519	148839617	RP5-1014O16.9
HG1459_PATCH	ENSG00000268122	148855790	148858589	HSFX1
HG1459_PATCH	ENSG00000268128	146318628	146318742	MIR508
