Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
8	ENSG00000203499.6	144812334	144815370	FAM83H-AS1
8	ENSG00000254973.1	144840322	144854033	RP11-429J17.7
8	ENSG00000214733.4	144853665	144873116	RP11-429J17.8
8	CATG00000101333.1	145115722	145116600	CATG00000101333.1
8	ENSG00000255224.1	145127276	145137443	CTD-3065J16.9
8	CATG00000104460.1	145534839	145535060	CATG00000104460.1
8	ENSG00000272115.1	145634818	145635360	GS1-393G12.14
8	CATG00000101347.1	145669983	145672740	CATG00000101347.1
8	ENSG00000254533.1	145920829	145925911	AF186192.1
8	CATG00000101363.1	146017948	146021559	CATG00000101363.1
8	ENSG00000255559.1	146228382	146231432	ZNF252P-AS1
9	ENSG00000231808.1	100795	114224	RP11-143M1.4
9	CATG00000107457.1	190540	209519	CATG00000107457.1
9	CATG00000107459.1	276809	277752	CATG00000107459.1
9	ENSG00000227155.3	454446	470144	RP11-165F24.3
9	ENSG00000226403.1	547116	549531	RP11-31F19.1
9	CATG00000107487.1	2010060	2015073	CATG00000107487.1
9	ENSG00000236404.4	2422701	2621415	RP11-125B21.2
9	CATG00000104559.1	2844354	2845905	CATG00000104559.1
9	CATG00000107529.1	3429448	3435801	CATG00000107529.1
9	ENSG00000232104.2	3526121	3532723	RP11-509J21.1
9	ENSG00000237009.2	3734565	3738186	GLIS3-AS1
9	ENSG00000228322.1	4298100	4300086	RP11-358M14.2
9	ENSG00000273061.1	4676379	4679489	RP11-6J24.6
9	CATG00000104592.1	4741372	4742908	CATG00000104592.1
9	CATG00000107547.1	4774982	4792632	CATG00000107547.1
9	CATG00000104609.1	5437480	5440676	CATG00000104609.1
9	CATG00000104620.1	6015718	6016425	CATG00000104620.1
9	CATG00000104622.1	6069062	6071493	CATG00000104622.1
9	ENSG00000236924.1	6645861	6670635	RP11-390F4.6
9	CATG00000107591.1	6680415	6681643	CATG00000107591.1
9	CATG00000107592.1	6702091	6704249	CATG00000107592.1
9	ENSG00000229611.1	6704334	6707772	RP11-390F4.10
9	CATG00000107593.1	6715623	6716073	CATG00000107593.1
9	ENSG00000225489.2	6716181	6721179	RP11-390F4.3
9	CATG00000107596.1	6754932	6757867	CATG00000107596.1
9	CATG00000104644.1	6944675	6945183	CATG00000104644.1
9	ENSG00000225706.1	8858130	8861724	RP11-75C9.1
9	ENSG00000226717.2	10613169	10620420	RP11-87N24.2
9	CATG00000104685.1	11065269	11080747	CATG00000104685.1
9	ENSG00000235448.1	12699906	12814376	RP11-3L8.3
9	CATG00000104704.1	12948720	12968674	CATG00000104704.1
9	CATG00000107753.1	13252206	13253223	CATG00000107753.1
9	ENSG00000234740.1	13274508	13279196	RP11-272P10.2
9	ENSG00000270547.1	13406275	13433012	RP11-536O18.2
9	ENSG00000226197.2	13446480	13487510	RP11-536O18.1
9	ENSG00000225472.1	14314230	14324111	RP11-120J1.1
9	CATG00000104775.1	15307013	15308261	CATG00000104775.1
9	CATG00000107815.1	15380112	15422580	CATG00000107815.1
9	ENSG00000234779.1	16726806	16727522	RP11-62F24.2
9	CATG00000104816.1	17018405	17021043	CATG00000104816.1
9	CATG00000104883.1	19021957	19022576	CATG00000104883.1
9	CATG00000104884.1	19103043	19103385	CATG00000104884.1
9	CATG00000104886.1	19127578	19129798	CATG00000104886.1
9	ENSG00000260912.1	19453216	19455171	RP11-363E7.4
9	CATG00000104902.1	19789174	19789836	CATG00000104902.1
9	ENSG00000227071.1	20682713	20684100	RP11-4E23.2
9	ENSG00000171889.3	21437958	21443522	MIR31HG
9	CATG00000107960.1	21801861	21802197	CATG00000107960.1
9	ENSG00000266446.1	21994128	21997242	RP11-149I2.4
9	ENSG00000240498.2	21994128	22097350	CDKN2B-AS1
9	ENSG00000234840.1	22238191	22317837	RP11-399D6.2
9	CATG00000107968.1	22739603	23438656	CATG00000107968.1
9	ENSG00000233906.1	23538425	23599079	RP11-315I14.2
9	CATG00000105078.1	25265080	25285448	CATG00000105078.1
9	CATG00000105091.1	25677658	25678017	CATG00000105091.1
9	CATG00000108026.1	26259786	26261933	CATG00000108026.1
9	ENSG00000254261.1	26746953	26753126	RP11-18A15.1
9	ENSG00000234676.1	26955451	26956275	RP11-337A23.3
9	CATG00000105112.1	27573972	27576676	CATG00000105112.1
9	CATG00000108068.1	27700731	27701774	CATG00000108068.1
9	CATG00000108131.1	29084252	29085278	CATG00000108131.1
9	CATG00000105133.1	29214300	29217094	CATG00000105133.1
9	CATG00000108161.1	29877644	30575028	CATG00000108161.1
9	CATG00000105138.1	29940200	29958861	CATG00000105138.1
9	CATG00000105166.1	31578603	31610772	CATG00000105166.1
9	CATG00000108214.1	32281643	32351947	CATG00000108214.1
9	ENSG00000235453.3	32551152	32553002	TOPORS-AS1
9	CATG00000105235.1	33076847	33077351	CATG00000105235.1
9	ENSG00000233554.1	33165995	33179929	RP11-326F20.5
9	CATG00000108250.1	33290056	33290370	CATG00000108250.1
9	ENSG00000223678.1	33401518	33404595	RP11-311H10.4
9	CATG00000105250.1	33474137	33475124	CATG00000105250.1
9	CATG00000105251.1	33475201	33477579	CATG00000105251.1
9	CATG00000108258.1	33624010	33624431	CATG00000108258.1
9	CATG00000105259.1	33677393	33697240	CATG00000105259.1
9	ENSG00000200834.1	33847025	33861120	Y_RNA
9	ENSG00000222259.1	34048963	34050774	RN7SKP114
9	CATG00000105286.1	34380897	34381289	CATG00000105286.1
9	ENSG00000237159.1	34568009	34577841	CNTFR-AS1
9	CATG00000105294.1	34612234	34612466	CATG00000105294.1
9	ENSG00000261215.1	34661899	34666013	RP11-195F19.30
9	ENSG00000230074.1	34665603	34668922	RP11-195F19.9
9	ENSG00000234181.1	35096301	35098138	RP11-182N22.8
9	CATG00000105319.1	35103284	35104111	CATG00000105319.1
9	CATG00000108287.1	35151255	35162293	CATG00000108287.1
9	ENSG00000269900.2	35657747	35658014	RMRP
9	ENSG00000235387.1	35906218	35931354	LINC00961
9	ENSG00000231518.1	35906218	35937827	RP11-327L3.3
9	CATG00000108306.1	35913711	35914613	CATG00000108306.1
9	CATG00000108322.1	36187380	36190730	CATG00000108322.1
9	ENSG00000250850.2	37002654	37007929	RP11-297B17.3
9	ENSG00000233137.2	37079913	37081046	RP11-220I1.1
9	CATG00000108336.1	37113081	37120158	CATG00000108336.1
9	CATG00000105385.1	37904204	37906486	CATG00000105385.1
9	CATG00000108359.1	38207282	38227026	CATG00000108359.1
9	CATG00000105415.1	38437705	38438855	CATG00000105415.1
9	ENSG00000204860.4	38620691	38628569	FAM201A
9	CATG00000105420.1	38650189	38662716	CATG00000105420.1
9	CATG00000108369.1	41923581	41955080	CATG00000108369.1
9	CATG00000105435.1	45441926	45456560	CATG00000105435.1
9	ENSG00000238113.2	66455748	66457034	RP11-262H14.1
9	ENSG00000225411.2	68411356	68413055	RP11-764K9.1
9	CATG00000105464.1	68455449	68463593	CATG00000105464.1
9	CATG00000108408.1	70621862	70646489	CATG00000108408.1
9	ENSG00000234394.4	70938544	70945542	RP11-561O23.5
9	ENSG00000234506.1	71158456	71161531	RP11-274B18.2
9	CATG00000108418.1	71585709	71590759	CATG00000108418.1
9	CATG00000108423.1	71911615	71922032	CATG00000108423.1
9	ENSG00000261447.1	72287454	72288629	RP11-109D9.4
9	CATG00000105497.1	72375058	72375926	CATG00000105497.1
9	ENSG00000225626.2	72433282	72435599	C9orf135-AS1
9	ENSG00000268364.1	72808912	72873771	SMC5-AS1
9	CATG00000108451.1	73034427	73035801	CATG00000108451.1
9	CATG00000108483.1	73892368	73893950	CATG00000108483.1
9	CATG00000108527.1	74375873	74377418	CATG00000108527.1
9	CATG00000105573.1	74383954	74384553	CATG00000105573.1
9	CATG00000105576.1	74622769	74623014	CATG00000105576.1
9	ENSG00000225434.2	74920351	74930380	RP11-63P12.6
9	CATG00000105590.1	74980338	74980750	CATG00000105590.1
9	CATG00000108541.1	75135697	75142581	CATG00000108541.1
9	CATG00000108559.1	75172712	75192159	CATG00000108559.1
9	CATG00000105604.1	75627119	75637811	CATG00000105604.1
9	CATG00000108565.1	75727205	75728811	CATG00000108565.1
9	CATG00000105607.1	75747457	75748037	CATG00000105607.1
9	CATG00000108577.1	75828915	75831087	CATG00000108577.1
9	CATG00000105624.1	75874206	75983637	CATG00000105624.1
9	ENSG00000224825.2	77070126	77112041	RP11-171A24.3
9	ENSG00000203321.2	77567299	77567906	RP11-197P3.4
9	CATG00000108638.1	77764160	77765982	CATG00000108638.1
9	CATG00000105741.1	79186655	79187724	CATG00000105741.1
9	ENSG00000225937.1	79379353	79402485	PCA3
9	CATG00000108673.1	80459919	80468689	CATG00000108673.1
9	CATG00000108674.1	80476950	80501301	CATG00000108674.1
9	CATG00000108682.1	80839402	80850935	CATG00000108682.1
9	CATG00000105770.1	80934817	81128308	CATG00000105770.1
9	CATG00000105788.1	81628769	81844260	CATG00000105788.1
9	ENSG00000230945.1	82847013	82891417	RP11-394O9.1
9	ENSG00000233926.1	84304743	84363084	RP11-154D17.1
9	ENSG00000228430.4	84849320	85070349	RP11-15B24.5
9	ENSG00000229109.1	85834231	85895562	RP11-439K3.1
9	ENSG00000237529.1	85890851	85894414	RP11-439K3.3
9	CATG00000108815.1	86144597	86151844	CATG00000108815.1
9	ENSG00000254473.1	86323229	86324887	RP11-522I20.3
9	CATG00000105921.1	86571697	86572695	CATG00000105921.1
9	CATG00000105927.1	87024411	87026076	CATG00000105927.1
9	CATG00000108835.1	87945154	88059297	CATG00000108835.1
9	CATG00000105977.1	88357120	88357658	CATG00000105977.1
9	ENSG00000230303.1	88396059	88408464	RP11-213G2.2
9	CATG00000108844.1	88539801	88555769	CATG00000108844.1
9	CATG00000105991.1	88651261	88651915	CATG00000105991.1
9	CATG00000105994.1	88897112	88897520	CATG00000105994.1
9	CATG00000105999.1	88969546	88972405	CATG00000105999.1
9	ENSG00000226237.1	89562958	89563194	RP11-276H19.1
9	CATG00000108871.1	89811107	89892216	CATG00000108871.1
9	CATG00000108906.1	90326051	90326888	CATG00000108906.1
9	CATG00000108910.1	90335529	90337345	CATG00000108910.1
9	CATG00000108911.1	90341046	90346081	CATG00000108911.1
9	CATG00000106038.1	90589746	90590189	CATG00000106038.1
9	CATG00000108937.1	90938812	91003142	CATG00000108937.1
9	CATG00000108939.1	91129843	91149074	CATG00000108939.1
9	CATG00000108946.1	91526433	91538631	CATG00000108946.1
9	CATG00000106063.1	91538873	91541644	CATG00000106063.1
9	CATG00000108949.1	91603061	91606246	CATG00000108949.1
9	CATG00000106064.1	91795651	91796067	CATG00000106064.1
9	CATG00000108967.1	91932287	91933329	CATG00000108967.1
9	CATG00000108976.1	92213684	92219225	CATG00000108976.1
9	ENSG00000237372.1	92310447	92311556	RP11-316P17.2
9	ENSG00000231107.1	93063183	93195822	RP11-389K14.3
9	CATG00000106102.1	93101025	93106850	CATG00000106102.1
9	ENSG00000260454.1	93759319	93763185	RP11-367F23.2
9	ENSG00000237422.1	93769561	93925510	RP11-305L7.3
9	ENSG00000229694.2	93881488	93945254	RP11-305L7.6
9	ENSG00000235641.3	93922050	93924914	LINC00484
9	CATG00000106133.1	93955369	93961874	CATG00000106133.1
9	ENSG00000233081.1	94186314	94186661	RP11-440G5.2
9	CATG00000106151.1	94877783	94878738	CATG00000106151.1
9	ENSG00000225511.2	94896495	94899154	LINC00475
9	CATG00000106156.1	95056191	95056957	CATG00000106156.1
9	CATG00000106168.1	95432583	95436828	CATG00000106168.1
9	CATG00000106173.1	95527444	95528883	CATG00000106173.1
9	CATG00000109048.1	95691229	95691526	CATG00000109048.1
9	ENSG00000223446.1	95852541	95857858	RP11-274J16.5
9	CATG00000106180.1	95896642	95898051	CATG00000106180.1
9	ENSG00000203364.2	95909148	95909536	RP11-370F5.4
9	ENSG00000235601.1	96717808	96720204	RP11-231K24.2
9	ENSG00000269946.1	96928539	96938514	RP11-2B6.3
9	ENSG00000269929.1	96938713	96940174	RP11-2B6.2
9	CATG00000106211.1	97209784	97210317	CATG00000106211.1
9	ENSG00000231806.2	97316880	97333363	PCAT7
9	CATG00000109089.1	97418193	97418629	CATG00000109089.1
9	CATG00000106225.1	97443972	97458561	CATG00000106225.1
9	CATG00000106229.1	97778547	97779189	CATG00000106229.1
9	ENSG00000237857.2	97947558	98189112	RP11-435O5.2
9	ENSG00000271155.1	98268469	98269918	RP11-435O5.5
9	ENSG00000228142.2	98412383	98456884	RP11-180I4.2
9	ENSG00000175611.7	98521512	98637760	LINC00476
9	ENSG00000225194.2	98773316	98784389	LINC00092
9	CATG00000109118.1	98867763	98878696	CATG00000109118.1
9	ENSG00000232283.1	99008766	99012675	RP11-240L7.4
9	CATG00000106274.1	99146037	99164703	CATG00000106274.1
9	CATG00000106275.1	99181166	99181984	CATG00000106275.1
9	CATG00000106284.1	99416928	99417143	CATG00000106284.1
9	ENSG00000224848.1	99449338	99483403	RP11-535M15.1
9	CATG00000106292.1	99540435	99540862	CATG00000106292.1
9	ENSG00000203279.3	99962756	100000990	RP11-498P14.5
9	ENSG00000254876.1	100000728	100054275	RP11-23J9.5
9	ENSG00000255036.1	100000728	100139555	RP11-23J9.4
9	CATG00000109148.1	100164457	100174844	CATG00000109148.1
9	CATG00000109156.1	100564642	100565746	CATG00000109156.1
9	CATG00000106314.1	100565869	100568025	CATG00000106314.1
9	CATG00000106316.1	100684612	100684868	CATG00000106316.1
9	CATG00000109166.1	100741825	100745408	CATG00000109166.1
9	CATG00000109170.1	100767590	100773656	CATG00000109170.1
9	CATG00000109175.1	100822967	100823187	CATG00000109175.1
9	CATG00000106333.1	101018116	101020167	CATG00000106333.1
9	CATG00000106334.1	101058492	101082277	CATG00000106334.1
9	CATG00000106343.1	101673520	101680099	CATG00000106343.1
9	CATG00000106346.1	101873608	101886829	CATG00000106346.1
9	ENSG00000271086.1	102117617	102130671	NAMA
9	CATG00000106364.1	102196135	102197354	CATG00000106364.1
9	ENSG00000237461.1	102303440	102582177	RP11-554F20.1
9	ENSG00000255145.1	102641742	102668881	RP11-60I3.5
9	CATG00000106380.1	103115352	103146230	CATG00000106380.1
9	CATG00000109250.1	103173222	103174056	CATG00000109250.1
9	ENSG00000200966.1	103343360	103343660	RN7SKP87
9	CATG00000109254.1	103755182	103790912	CATG00000109254.1
9	CATG00000106400.1	104412778	104504297	CATG00000106400.1
9	CATG00000109272.1	104995156	105260168	CATG00000109272.1
9	CATG00000109288.1	106733914	106754112	CATG00000109288.1
9	ENSG00000270332.1	106839587	106854098	RP11-82L2.1
9	ENSG00000226334.1	107689027	107708651	RP11-217B7.2
9	CATG00000109323.1	107728381	107730537	CATG00000109323.1
9	ENSG00000230013.1	107752245	107753425	RP11-217B7.3
9	CATG00000106461.1	107754210	107837419	CATG00000106461.1
9	CATG00000109327.1	107814262	107815545	CATG00000109327.1
9	CATG00000109338.1	107957144	108007874	CATG00000109338.1
9	ENSG00000228317.1	108316186	108320349	RP11-235C23.5
9	CATG00000109342.1	108455672	108457454	CATG00000109342.1
9	ENSG00000234323.1	109040465	109041465	RP11-308N19.1
9	CATG00000106551.1	109984517	109993984	CATG00000106551.1
9	CATG00000106563.1	110252305	110253556	CATG00000106563.1
9	CATG00000106564.1	110267415	110272375	CATG00000106564.1
9	CATG00000109367.1	110399204	110400005	CATG00000109367.1
9	CATG00000106576.1	110400491	110401246	CATG00000106576.1
9	CATG00000106578.1	110497105	110529488	CATG00000106578.1
9	CATG00000106579.1	110512285	110512694	CATG00000106579.1
9	CATG00000109375.1	110762447	111207026	CATG00000109375.1
9	ENSG00000232939.1	112522639	112534567	RP11-406O23.2
9	CATG00000106637.1	112561187	112562075	CATG00000106637.1
9	CATG00000109433.1	113010490	113011404	CATG00000109433.1
9	ENSG00000227531.1	113875605	114047155	RP11-202G18.1
9	CATG00000109487.1	114657821	114658944	CATG00000109487.1
9	CATG00000109489.1	114704758	114714982	CATG00000109489.1
9	CATG00000106702.1	114731642	114733794	CATG00000106702.1
9	ENSG00000259953.1	114794536	114800014	RP11-4O1.2
9	CATG00000109507.1	115077648	115082558	CATG00000109507.1
9	ENSG00000226609.1	115503168	115512845	RP11-276E15.4
9	ENSG00000228623.2	115758811	115774472	ZNF883
9	CATG00000106755.1	115950452	115950970	CATG00000106755.1
9	CATG00000106761.1	116102710	116103407	CATG00000106761.1
9	CATG00000109524.1	116217653	116225840	CATG00000109524.1
9	ENSG00000227482.1	116377628	116391276	RP11-18B16.2
9	CATG00000109528.1	116381895	116382891	CATG00000109528.1
9	CATG00000106788.1	117150398	117155484	CATG00000106788.1
9	CATG00000109554.1	117311914	117314300	CATG00000109554.1
9	CATG00000106793.1	117314469	117315660	CATG00000106793.1
9	CATG00000109556.1	117363729	117373979	CATG00000109556.1
9	ENSG00000230054.1	117408921	117420085	RP11-402G3.5
9	CATG00000109559.1	117579865	117583140	CATG00000109559.1
9	CATG00000109561.1	117706345	117762450	CATG00000109561.1
9	CATG00000106819.1	117769236	117772729	CATG00000106819.1
9	CATG00000109567.1	117772285	117772527	CATG00000109567.1
9	CATG00000106823.1	117835904	117836122	CATG00000106823.1
9	ENSG00000234692.1	118008663	118024819	RP11-445L6.3
9	CATG00000106832.1	118246530	118353400	CATG00000106832.1
9	CATG00000106837.1	118358903	118360364	CATG00000106837.1
9	ENSG00000228714.2	118370886	118412494	RP11-284G10.1
9	ENSG00000228707.1	118701633	118711963	RP11-787B4.2
9	CATG00000109603.1	118913490	118915846	CATG00000109603.1
9	ENSG00000226604.2	119048107	119051039	PAPPA-AS2
9	CATG00000106881.1	119600123	119615435	CATG00000106881.1
9	ENSG00000228512.2	120441321	120442902	RP11-281A20.2
9	CATG00000109643.1	122186339	122731526	CATG00000109643.1
9	CATG00000106957.1	123533510	123533972	CATG00000106957.1
9	ENSG00000226752.3	123605361	123613655	PSMD5-AS1
9	CATG00000106963.1	123688650	123690191	CATG00000106963.1
9	CATG00000106964.1	123691460	123696361	CATG00000106964.1
9	ENSG00000243738.2	123964426	123965712	RN7SL181P
9	CATG00000106968.1	124132792	124158774	CATG00000106968.1
9	CATG00000106979.1	124308533	124311342	CATG00000106979.1
9	ENSG00000237548.1	124646914	124726009	TTLL11-IT1
9	CATG00000107008.1	125667876	125669340	CATG00000107008.1
9	CATG00000109763.1	127329422	127330447	CATG00000109763.1
9	ENSG00000224020.1	127420716	127458137	MIR181A2HG
9	CATG00000107038.1	127533979	127536239	CATG00000107038.1
9	CATG00000109769.1	127596462	127600445	CATG00000109769.1
9	CATG00000107041.1	127703456	127713543	CATG00000107041.1
9	CATG00000109782.1	127961812	127962748	CATG00000109782.1
9	ENSG00000239705.1	128003951	128005139	RP11-65N13.8
9	CATG00000109788.1	128171759	128172585	CATG00000109788.1
9	CATG00000107049.1	128172767	128175038	CATG00000107049.1
9	CATG00000107054.1	128300561	128301704	CATG00000107054.1
9	ENSG00000229582.2	128503880	128508813	RP11-423C15.3
9	CATG00000109796.1	128993441	128998382	CATG00000109796.1
9	ENSG00000224842.2	129351872	129376078	RP11-123K19.1
9	CATG00000109810.1	129565948	129567212	CATG00000109810.1
9	CATG00000109815.1	129621091	129622868	CATG00000109815.1
9	CATG00000109827.1	130171897	130186559	CATG00000109827.1
9	CATG00000107095.1	130364973	130366148	CATG00000107095.1
9	CATG00000109831.1	130373527	130374281	CATG00000109831.1
9	ENSG00000225032.1	130578222	130581513	RP11-228B15.4
9	CATG00000107109.1	130679578	130682673	CATG00000107109.1
9	CATG00000107113.1	130743520	130743921	CATG00000107113.1
9	CATG00000107116.1	130764303	130767107	CATG00000107116.1
9	ENSG00000234771.2	130870450	130890005	RP11-395P17.3
9	ENSG00000207955.2	131151539	131155608	MIR219-2
9	ENSG00000228395.1	131291179	131314689	RP11-216B9.6
9	ENSG00000223478.1	131486723	131487180	RP11-545E17.3
9	CATG00000107142.1	131534329	131536036	CATG00000107142.1
9	CATG00000109888.1	131833795	131843046	CATG00000109888.1
9	ENSG00000204055.4	131970885	131976347	RP11-247A12.2
9	ENSG00000224307.1	132044788	132048007	RP11-344B5.2
9	ENSG00000179082.3	132083294	132083738	C9orf106
9	ENSG00000233901.1	132094676	132101180	RP11-65J3.1
9	ENSG00000226355.1	132199424	132200383	RP11-65J3.2
9	ENSG00000230676.1	132204977	132245154	RP11-65J3.3
9	CATG00000107171.1	132222783	132225187	CATG00000107171.1
9	ENSG00000204054.7	132245025	132276006	LINC00963
9	CATG00000109916.1	132321799	132331107	CATG00000109916.1
9	ENSG00000227619.1	132337395	132346838	RP11-492E3.2
9	CATG00000109918.1	132337882	132339368	CATG00000109918.1
9	ENSG00000234789.1	132402730	132403561	RP11-483H20.4
9	CATG00000109926.1	132538805	132539446	CATG00000109926.1
9	CATG00000109938.1	132890784	132891297	CATG00000109938.1
9	CATG00000109951.1	133452817	133454825	CATG00000109951.1
9	CATG00000107199.1	133565696	133568204	CATG00000107199.1
9	CATG00000109954.1	133568490	133568991	CATG00000109954.1
9	CATG00000109958.1	133698626	133710556	CATG00000109958.1
9	CATG00000107206.1	133826618	133826899	CATG00000107206.1
9	CATG00000109966.1	134000431	134000811	CATG00000109966.1
9	CATG00000109981.1	134245501	134248820	CATG00000109981.1
9	CATG00000107233.1	134497283	134497954	CATG00000107233.1
9	CATG00000107245.1	135230576	135232416	CATG00000107245.1
9	ENSG00000224992.1	135644354	135645625	RP11-295G24.5
9	ENSG00000233800.2	135820365	135827438	RP11-295G24.4
9	CATG00000110012.1	135901235	135905836	CATG00000110012.1
9	CATG00000107274.1	135985707	135986048	CATG00000107274.1
9	CATG00000107276.1	136001870	136006369	CATG00000107276.1
9	ENSG00000175164.9	136108317	136150617	ABO
9	CATG00000107293.1	136230341	136230840	CATG00000107293.1
9	ENSG00000235106.4	136890611	136893224	LINC00094
9	ENSG00000273249.1	136997363	137000820	LL09NC01-251B2.3
9	ENSG00000273473.1	137030104	137034654	LL09NC01-139C3.1
9	CATG00000110062.1	137710889	137764482	CATG00000110062.1
9	ENSG00000236403.1	137826767	137856992	RP11-447M12.2
9	ENSG00000225361.3	138326616	138372580	PPP1R26-AS1
9	CATG00000107348.1	138348706	138348917	CATG00000107348.1
9	ENSG00000238058.1	138799681	138800953	RP11-432J22.2
9	CATG00000110123.1	139222482	139226155	CATG00000110123.1
9	ENSG00000237886.1	139440617	139443901	RP11-611D20.2
9	CATG00000110132.1	139454743	139466574	CATG00000110132.1
